,2525,2575,2625,2675,2725,2775,2825,2875,2925,2975,3025
1964,,-1920.0,-2200.0,-1980.0,-1260.0,-830.0,-690.0,-440.0,-80.0,53.333333333333336,-40.0
1965,,1672.5,1417.5,1462.5,1807.5,1970.0,1950.0,2085.0,2375.0,2456.6666666666665,2330.0
1966,,75.0,-75.0,120.0,660.0,917.5,892.5,947.5,1082.5,1000.0,700.0
1967,,-205.0,-355.0,-250.0,110.0,250.0,170.0,237.5,452.5,256.6666666666667,-350.0
1968,,-277.5,-452.5,-315.0,135.0,342.5,307.5,395.0,605.0,483.33333333333337,30.0
1969,,-850.0,-1030.0,-857.5,-332.5,-100.0,-160.0,-75.0,155.0,36.666666666666686,-430.0
1970,,-465.0,-575.0,-397.5,67.5,287.5,262.5,335.0,505.0,470.0,230.0
1971,,-1170.0,-1370.0,-1152.5,-517.5,-215.0,-245.0,-142.5,92.5,56.666666666666686,-250.0
1972,,-345.0,-515.0,-395.0,15.0,207.5,182.5,275.0,485.0,490.0,290.0
1973,,-1670.0,-1850.0,-1605.0,-935.0,-587.5,-562.5,-387.5,-62.5,70.0,10.0
1974,,295.0,5.0,77.5,512.5,695.0,625.0,642.5,747.5,760.0,680.0
1975,,80.0,-360.0,-285.0,305.0,545.0,435.0,460.0,620.0,473.33333333333337,20.0
1976,116.0,-277.0,-981.0,-1039.0,153.0,305.0,127.0,194.0,431.0,262.0,-188.0
1977,-341.0,-188.0,-587.0,-783.0,280.0,534.0,174.0,233.0,494.0,405.0,314.0
1978,750.0,644.0,203.0,109.0,847.0,1126.0,688.0,925.0,1144.0,996.0,653.0
1979,-161.0,-292.0,-528.0,-407.0,254.0,423.0,160.0,428.0,681.0,568.0,240.0
1980,701.0,639.0,176.0,219.0,850.0,1167.0,788.0,970.0,1064.0,781.0,381.0
