YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1984,83,US,DANIELS,,,,110.0,,RGI60-02.18487
1985,83,US,DANIELS,,,,-510.0,,RGI60-02.18487
1986,83,US,DANIELS,0.5,,,-360.0,,RGI60-02.18487
1987,83,US,DANIELS,0.5,,,-870.0,,RGI60-02.18487
1988,83,US,DANIELS,0.5,,,-150.0,,RGI60-02.18487
1989,83,US,DANIELS,0.5,,,-370.0,,RGI60-02.18487
1990,83,US,DANIELS,0.5,,,-680.0,,RGI60-02.18487
1991,83,US,DANIELS,,,,-70.0,,RGI60-02.18487
1992,83,US,DANIELS,,,,-1700.0,,RGI60-02.18487
1993,83,US,DANIELS,,,,-830.0,,RGI60-02.18487
1994,83,US,DANIELS,,,,-450.0,,RGI60-02.18487
1995,83,US,DANIELS,,,,240.0,,RGI60-02.18487
1996,83,US,DANIELS,,,,450.0,,RGI60-02.18487
1997,83,US,DANIELS,,,,880.0,,RGI60-02.18487
1998,83,US,DANIELS,,,,-1820.0,,RGI60-02.18487
1999,83,US,DANIELS,0.4,,,1520.0,,RGI60-02.18487
2000,83,US,DANIELS,,,,-250.0,,RGI60-02.18487
2001,83,US,DANIELS,,,,-1750.0,,RGI60-02.18487
2002,83,US,DANIELS,0.44,,,-180.0,,RGI60-02.18487
2003,83,US,DANIELS,0.41,,,-1520.0,,RGI60-02.18487
2004,83,US,DANIELS,,,,-2130.0,,RGI60-02.18487
2005,83,US,DANIELS,,,,-2900.0,,RGI60-02.18487
2006,83,US,DANIELS,0.4,,,1250.0,LB: 1970; UB: 2300,RGI60-02.18487
2007,83,US,DANIELS,0.4,,,120.0,LB: 1970; UB: 2300,RGI60-02.18487
2008,83,US,DANIELS,,,,410.0,Elevation range reported: 1970-2300.,RGI60-02.18487
2009,83,US,DANIELS,,,,-1350.0,,RGI60-02.18487
2010,83,US,DANIELS,,,,-260.0,,RGI60-02.18487
2011,83,US,DANIELS,,,,1060.0,Lower and upper boundary of altitude interval was given as 1980 and 2300,RGI60-02.18487
2012,83,US,DANIELS,,,,750.0,Glacier elevation range reported as: 1980/2300 m asl,RGI60-02.18487
2013,83,US,DANIELS,,,,-150.0,,RGI60-02.18487
2014,83,US,DANIELS,,,,-550.0,,RGI60-02.18487
2015,83,US,DANIELS,,,,-3080.0,,RGI60-02.18487
2016,83,US,DANIELS,,,,-640.0,Elevation range: 2075/2300 m asl.,RGI60-02.18487
2017,83,US,DANIELS,,,,-540.0,,RGI60-02.18487
2018,83,US,DANIELS,,,,-680.0,,RGI60-02.18487
2019,83,US,DANIELS,0.32,,,-1650.0,,RGI60-02.18487
2020,83,US,DANIELS,,,,-380.0,,RGI60-02.18487
