YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1990,3090,IS,HOFSJOKULL SW,,,,-680.0,,RGI60-06.00236
1991,3090,IS,HOFSJOKULL SW,,,,-1490.0,,RGI60-06.00236
1992,3090,IS,HOFSJOKULL SW,,,,1190.0,,RGI60-06.00236
1993,3090,IS,HOFSJOKULL SW,,,,130.0,,RGI60-06.00236
1994,3090,IS,HOFSJOKULL SW,,,,-740.0,,RGI60-06.00236
1995,3090,IS,HOFSJOKULL SW,51.0,,,-1170.0,Area from table SECTION.,RGI60-06.00236
1996,3090,IS,HOFSJOKULL SW,,,,-1230.0,,RGI60-06.00236
1997,3090,IS,HOFSJOKULL SW,,,,-1420.0,,RGI60-06.00236
1998,3090,IS,HOFSJOKULL SW,,,,-1590.0,,RGI60-06.00236
1999,3090,IS,HOFSJOKULL SW,,,,-1090.0,,RGI60-06.00236
2000,3090,IS,HOFSJOKULL SW,,,,-1750.0,,RGI60-06.00236
2001,3090,IS,HOFSJOKULL SW,,,,-1890.0,,RGI60-06.00236
2002,3090,IS,HOFSJOKULL SW,51.5,,,-640.0,Data reported for MBB No. 8.,RGI60-06.00236
2003,3090,IS,HOFSJOKULL SW,51.5,,,-1170.0,Data reported for MBB No. 8.,RGI60-06.00236
2004,3090,IS,HOFSJOKULL SW,,,,-1500.0,,RGI60-06.00236
2005,3090,IS,HOFSJOKULL SW,,,,-580.0,,RGI60-06.00236
2006,3090,IS,HOFSJOKULL SW,,1580.0,-2190.0,-610.0,,RGI60-06.00236
2007,3090,IS,HOFSJOKULL SW,,1470.0,-2330.0,-860.0,,RGI60-06.00236
2008,3090,IS,HOFSJOKULL SW,,1590.0,-2520.0,-930.0,,RGI60-06.00236
2009,3090,IS,HOFSJOKULL SW,,1680.0,-2030.0,-350.0,,RGI60-06.00236
2010,3090,IS,HOFSJOKULL SW,,1010.0,-4500.0,-3490.0,"Contact: Thorsteinn Thorsteinsson, Icelandic Meteorological Office (thor@vedur.is)",RGI60-06.00236
2011,3090,IS,HOFSJOKULL SW,51.5,1630.0,-1910.0,-280.0,,RGI60-06.00236
2012,3090,IS,HOFSJOKULL SW,51.5,2110.0,-2070.0,40.0,,RGI60-06.00236
2013,3090,IS,HOFSJOKULL SW,51.5,1370.0,-1310.0,60.0,,RGI60-06.00236
2014,3090,IS,HOFSJOKULL SW,51.5,1260.0,-2250.0,-990.0,,RGI60-06.00236
2015,3090,IS,HOFSJOKULL SW,51.3699989,2360.0,-980.0,1380.0,,RGI60-06.00236
2016,3090,IS,HOFSJOKULL SW,50.1,1540.0,-1980.0,-440.0,,RGI60-06.00236
2017,3090,IS,HOFSJOKULL SW,48.8,1980.0,-1640.0,340.0,,RGI60-06.00236
2018,3090,IS,HOFSJOKULL SW,,,,850.0,,RGI60-06.00236
2019,3090,IS,HOFSJOKULL SW,,,,-920.0,,RGI60-06.00236
2020,3090,IS,HOFSJOKULL SW,,1380.0,-1460.0,-80.0,preliminary estimate,RGI60-06.00236
