YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1993,1665,US,SILVER,0.41,1528.0,-1584.0,-57.0,,RGI60-02.17612
1994,1665,US,SILVER,0.41,1709.0,-1894.0,-185.0,,RGI60-02.17612
1995,1665,US,SILVER,0.41,2436.0,-2000.0,436.0,,RGI60-02.17612
1996,1665,US,SILVER,0.41,2918.0,-2030.0,888.0,,RGI60-02.17612
1997,1665,US,SILVER,,,,630.0,,RGI60-02.17612
1998,1665,US,SILVER,,,,-70.0,,RGI60-02.17612
1999,1665,US,SILVER,,,,1490.0,,RGI60-02.17612
2000,1665,US,SILVER,,,,1010.0,,RGI60-02.17612
2001,1665,US,SILVER,,,,-1220.0,,RGI60-02.17612
2002,1665,US,SILVER,0.49,,,-147.0,Data reported for MBB No. 8. Data PROVISIONAL AT THE TIME OF SUBMISSION.,RGI60-02.17612
2003,1665,US,SILVER,0.49,,,-1421.0,Data reported for MBB No. 8. Data PROVISIONAL AT THE TIME OF SUBMISSION.,RGI60-02.17612
2004,1665,US,SILVER,,,,-563.0,,RGI60-02.17612
2005,1665,US,SILVER,,,,-1490.0,,RGI60-02.17612
2006,1665,US,SILVER,0.49,2020.0,-3030.0,-1010.0,,RGI60-02.17612
2007,1665,US,SILVER,,2190.0,-2840.0,-650.0,,RGI60-02.17612
2008,1665,US,SILVER,,2750.0,-2490.0,260.0,,RGI60-02.17612
2009,1665,US,SILVER,,1430.0,-3410.0,-1990.0,,RGI60-02.17612
2010,1665,US,SILVER,,2140.0,-1590.0,550.0,,RGI60-02.17612
2011,1665,US,SILVER,,2400.0,-1680.0,730.0,Lower and upper boundary of altitude interval was given as 2060 and 2710,RGI60-02.17612
2012,1665,US,SILVER,,2930.0,-2500.0,420.0,,RGI60-02.17612
2013,1665,US,SILVER,,2890.0,-3250.0,-360.0,,RGI60-02.17612
2014,1665,US,SILVER,,2400.0,-2670.0,-270.0,,RGI60-02.17612
2015,1665,US,SILVER,0.4,2340.0,-3400.0,-1060.0,Preliminary. Glacier wide balances calculated with 2004 basemap,RGI60-02.17612
2016,1665,US,SILVER,0.4,2690.0,-2170.0,520.0,Preliminary. Glacier wide balances calculated with 2004 basemap,RGI60-02.17612
