YEAR,WGMS_ID,NAME,ANNUAL_BALANCE,RGI_ID
1975,45,HELM,-357.0,RGI50-02.01860
1976,45,HELM,568.0,RGI50-02.01860
1977,45,HELM,-1464.0,RGI50-02.01860
1978,45,HELM,-783.0,RGI50-02.01860
1979,45,HELM,-2731.0,RGI50-02.01860
1980,45,HELM,-944.0,RGI50-02.01860
1982,45,HELM,-340.0,RGI50-02.01860
1983,45,HELM,-209.0,RGI50-02.01860
1984,45,HELM,-320.0,RGI50-02.01860
1985,45,HELM,-1728.0,RGI50-02.01860
1986,45,HELM,-1334.0,RGI50-02.01860
1987,45,HELM,-788.0,RGI50-02.01860
1988,45,HELM,-150.0,RGI50-02.01860
1989,45,HELM,-1670.0,RGI50-02.01860
1990,45,HELM,-1790.0,RGI50-02.01860
1991,45,HELM,-2239.0,RGI50-02.01860
1992,45,HELM,-2798.0,RGI50-02.01860
1993,45,HELM,-2342.0,RGI50-02.01860
1994,45,HELM,-1885.0,RGI50-02.01860
1995,45,HELM,-1465.0,RGI50-02.01860
1996,45,HELM,211.0,RGI50-02.01860
1997,45,HELM,-1073.0,RGI50-02.01860
1998,45,HELM,-2850.0,RGI50-02.01860
1999,45,HELM,1500.0,RGI50-02.01860
2000,45,HELM,110.0,RGI50-02.01860
2001,45,HELM,-600.0,RGI50-02.01860
2002,45,HELM,-2544.0,RGI50-02.01860
2003,45,HELM,-1895.0,RGI50-02.01860
2004,45,HELM,-1995.0,RGI50-02.01860
2005,45,HELM,-2765.0,RGI50-02.01860
2006,45,HELM,-2750.0,RGI50-02.01860
2007,45,HELM,-210.0,RGI50-02.01860
2008,45,HELM,-2300.0,RGI50-02.01860
2009,45,HELM,-510.0,RGI50-02.01860
2010,45,HELM,-190.0,RGI50-02.01860
2011,45,HELM,-195.0,RGI50-02.01860
2012,45,HELM,650.0,RGI50-02.01860
2013,45,HELM,-2950.0,RGI50-02.01860
