YEAR,WGMS_ID,POLITICAL_UNIT,NAME,AREA,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,REMARKS,RGI_ID
1966,90,US,GULKANA,18.69,550.0,-1290.0,-740.0,,RGI60-01.00570
1967,90,US,GULKANA,18.65,780.0,-600.0,180.0,,RGI60-01.00570
1968,90,US,GULKANA,18.61,1790.0,-2280.0,-490.0,,RGI60-01.00570
1969,90,US,GULKANA,18.57,390.0,-1570.0,-1180.0,,RGI60-01.00570
1970,90,US,GULKANA,18.54,590.0,-660.0,-70.0,,RGI60-01.00570
1971,90,US,GULKANA,18.5,1150.0,-1630.0,-480.0,,RGI60-01.00570
1972,90,US,GULKANA,18.46,760.0,-1570.0,-810.0,,RGI60-01.00570
1973,90,US,GULKANA,18.42,1140.0,-1140.0,0.0,,RGI60-01.00570
1974,90,US,GULKANA,18.38,460.0,-2370.0,-1910.0,,RGI60-01.00570
1975,90,US,GULKANA,18.33,910.0,-1720.0,-810.0,,RGI60-01.00570
1976,90,US,GULKANA,18.28,750.0,-800.0,-50.0,,RGI60-01.00570
1977,90,US,GULKANA,18.23,2080.0,-1760.0,320.0,,RGI60-01.00570
1978,90,US,GULKANA,18.18,1010.0,-1090.0,-80.0,,RGI60-01.00570
1979,90,US,GULKANA,18.13,1180.0,-1460.0,-280.0,,RGI60-01.00570
1980,90,US,GULKANA,18.12,940.0,-320.0,620.0,,RGI60-01.00570
1981,90,US,GULKANA,18.1,320.0,-430.0,-110.0,,RGI60-01.00570
1982,90,US,GULKANA,18.09,1250.0,-1760.0,-510.0,,RGI60-01.00570
1983,90,US,GULKANA,18.08,950.0,-570.0,380.0,,RGI60-01.00570
1984,90,US,GULKANA,18.07,950.0,-1440.0,-490.0,,RGI60-01.00570
1985,90,US,GULKANA,18.06,760.0,-1030.0,-270.0,,RGI60-01.00570
1986,90,US,GULKANA,18.05,640.0,-610.0,30.0,,RGI60-01.00570
1987,90,US,GULKANA,18.03,900.0,-1530.0,-630.0,,RGI60-01.00570
1988,90,US,GULKANA,18.02,1010.0,-960.0,50.0,,RGI60-01.00570
1989,90,US,GULKANA,18.01,990.0,-1420.0,-430.0,,RGI60-01.00570
1990,90,US,GULKANA,18.0,960.0,-1630.0,-670.0,,RGI60-01.00570
1991,90,US,GULKANA,17.99,740.0,-1160.0,-420.0,,RGI60-01.00570
1992,90,US,GULKANA,17.98,590.0,-1300.0,-710.0,,RGI60-01.00570
1993,90,US,GULKANA,17.96,240.0,-1750.0,-1510.0,,RGI60-01.00570
1994,90,US,GULKANA,17.87,1050.0,-1440.0,-390.0,,RGI60-01.00570
1995,90,US,GULKANA,17.78,580.0,-1590.0,-1010.0,,RGI60-01.00570
1996,90,US,GULKANA,17.69,800.0,-1260.0,-460.0,,RGI60-01.00570
1997,90,US,GULKANA,17.6,740.0,-2660.0,-1920.0,,RGI60-01.00570
1998,90,US,GULKANA,17.51,590.0,-1040.0,-450.0,,RGI60-01.00570
1999,90,US,GULKANA,17.42,710.0,-2120.0,-1410.0,,RGI60-01.00570
2000,90,US,GULKANA,17.33,1200.0,-1150.0,50.0,,RGI60-01.00570
2001,90,US,GULKANA,17.24,1220.0,-2170.0,-950.0,,RGI60-01.00570
2002,90,US,GULKANA,17.15,450.0,-980.0,-530.0,,RGI60-01.00570
2003,90,US,GULKANA,17.06,1640.0,-1060.0,580.0,,RGI60-01.00570
2004,90,US,GULKANA,16.97,540.0,-2950.0,-2410.0,,RGI60-01.00570
2005,90,US,GULKANA,16.88,1410.0,-1900.0,-490.0,,RGI60-01.00570
2006,90,US,GULKANA,16.88,1530.0,-1050.0,480.0,,RGI60-01.00570
2007,90,US,GULKANA,16.88,1620.0,-1790.0,-170.0,,RGI60-01.00570
2008,90,US,GULKANA,16.81,980.0,380.0,1360.0,,RGI60-01.00570
2009,90,US,GULKANA,16.74,1080.0,-1640.0,-560.0,,RGI60-01.00570
2010,90,US,GULKANA,16.68,510.0,-2140.0,-1630.0,,RGI60-01.00570
2011,90,US,GULKANA,16.61,400.0,-2030.0,-1630.0,,RGI60-01.00570
2012,90,US,GULKANA,16.55,690.0,-1070.0,-380.0,,RGI60-01.00570
2013,90,US,GULKANA,16.48,1420.0,-2620.0,-1200.0,,RGI60-01.00570
2014,90,US,GULKANA,16.42,1110.0,-1170.0,-60.0,,RGI60-01.00570
2015,90,US,GULKANA,16.2,700.0,-2020.0,-1320.0,,RGI60-01.00570
2016,90,US,GULKANA,15.99,1090.0,-2390.0,-1300.0,,RGI60-01.00570
2017,90,US,GULKANA,15.78,450.0,-2250.0,-1800.0,,RGI60-01.00570
2018,90,US,GULKANA,15.57,940.0,-1320.0,-380.0,,RGI60-01.00570
2019,90,US,GULKANA,15.35,860.0,-2320.0,-1460.0,,RGI60-01.00570
2020,90,US,GULKANA,15.14,1490.0,-1770.0,-280.0,,RGI60-01.00570
